Time,Speed,Distance,acceleration,force,torque,rpm,power,efficency,EnergyIn,EnergyUseful,lost to drag,lost to electric effects,EnergyLost
19.10025,17.14268,210.4901,0.3836009,0.5719326,61.6217,981.8176,1055.946,0.3255831,110599.4,19204.29,5293.081,85827.63,91120.71
19.20025,17.18312,212.1824,0.381709,0.5732232,61.45428,984.0332,1055.454,0.3263178,110941.8,19315.91,5338.841,86012.63,91351.48
19.30025,17.21946,213.8787,0.3799482,0.5745016,61.28909,986.2278,1054.964,0.3270455,111250.1,19416.64,5380.259,86178.77,91559.02
19.40025,17.25685,215.5786,0.3781904,0.5757735,61.12539,988.4112,1054.476,0.3277695,111568,19520.73,5423.182,86349.65,91772.83
19.50026,17.29687,217.2824,0.3762895,0.5770316,60.96408,990.5708,1053.991,0.3284857,111908.8,19632.6,5469.445,86532.38,92001.82
19.60026,17.33406,218.9899,0.3746164,0.5782711,60.80574,992.6987,1053.512,0.3291914,112226.3,19737.02,5512.76,86702.11,92214.87
19.70026,17.37095,220.7012,0.3727954,0.5795001,60.64933,994.8086,1053.035,0.3298911,112541.9,19841.05,5556.038,86870.41,92426.45
19.80026,17.40709,222.4162,0.3711974,0.5807813,60.4869,997.008,1052.537,0.3306204,112851.6,19943.35,5598.713,87035.14,92633.85
19.90026,17.44505,224.1349,0.3694822,0.5819773,60.33583,999.061,1052.07,0.3313012,113177.7,20051.3,5643.875,87208.15,92852.02
20.00027,17.48233,225.8573,0.3677027,0.5832583,60.17463,1001.26,1051.569,0.3320304,113498.6,20157.73,5688.53,87377.89,93066.42
20.10027,17.51938,227.5835,0.3660145,0.5844826,60.02114,1003.362,1051.088,0.3327274,113818.1,20263.96,5733.227,87546.52,93279.74
20.20027,17.55571,229.3133,0.3643411,0.585662,59.87381,1005.386,1050.624,0.3333988,114132.1,20368.56,5777.358,87711.76,93489.12
20.30027,17.58987,231.0467,0.3626379,0.5868861,59.72145,1007.488,1050.141,0.3340956,114427.9,20467.31,5819.139,87867.05,93686.19
20.40028,17.62721,232.7838,0.3609985,0.5881043,59.57037,1009.579,1049.658,0.3347891,114751.8,20575.67,5865.112,88036.69,93901.8
20.50028,17.66198,234.5244,0.3594355,0.5893322,59.41864,1011.687,1049.171,0.3354881,115054.2,20677.01,5908.221,88194.57,94102.79
20.60028,17.70043,236.2686,0.3577969,0.5904843,59.27678,1013.665,1048.712,0.3361439,115389.1,20789.53,5956.218,88369.05,94325.27
20.70028,17.73591,238.0164,0.3561771,0.5916927,59.12851,1015.739,1048.23,0.3368318,115698.9,20893.78,6000.82,88529.95,94530.77
20.80029,17.77038,239.7678,0.3545436,0.5928693,58.98465,1017.759,1047.759,0.3375017,116000.5,20995.47,6044.438,88686.16,94730.6
20.90029,17.80631,241.5228,0.3530077,0.5940701,58.83836,1019.82,1047.277,0.3381852,116315.4,21101.88,6090.206,88848.9,94939.1
21.00029,17.84092,243.2812,0.3514128,0.5952205,58.69868,1021.795,1046.814,0.3388401,116619.4,21204.82,6134.6,89005.59,95140.2
21.10029,17.87671,245.0432,0.3498445,0.5964347,58.55179,1023.879,1046.324,0.3395313,116934.4,21311.7,6180.813,89167.53,95348.34
21.20029,17.91159,246.8087,0.3482952,0.5975862,58.41295,1025.856,1045.859,0.3401868,117242.1,21416.28,6226.159,89325.28,95551.44
21.3003,17.94535,248.5776,0.3467713,0.5987146,58.27735,1027.793,1045.401,0.3408293,117540.4,21517.87,6270.318,89477.81,95748.13
21.4003,17.98069,250.35,0.3452467,0.5998653,58.13954,1029.769,1044.934,0.3414843,117853.4,21624.66,6316.865,89637.45,95954.32
21.5003,18.0131,252.1259,0.3437492,0.601009,58.00303,1031.732,1044.468,0.3421353,118140.9,21722.96,6359.819,89783.73,96143.55
21.6003,18.05012,253.9051,0.3422531,0.6021845,57.8632,1033.75,1043.988,0.3428045,118470.1,21835.71,6409.214,89950.75,96359.96
21.70031,18.08401,255.6879,0.3407559,0.6033414,57.72605,1035.736,1043.514,0.3434631,118772,21939.33,6454.734,90103.53,96558.27
21.80031,18.11751,257.4741,0.3392742,0.6044314,57.59726,1037.607,1043.067,0.3440835,119071.1,22042.15,6500.02,90254.46,96754.48
21.90031,18.15185,259.2635,0.3378542,0.6055486,57.46568,1039.525,1042.608,0.3447196,119378.3,22147.99,6546.751,90409.13,96955.88
22.00031,18.18553,261.0565,0.3363141,0.6067198,57.3282,1041.536,1042.125,0.3453863,119680.2,22252.19,6592.876,90560.71,97153.59
22.10032,18.21878,262.8528,0.3348997,0.6078564,57.19522,1043.487,1041.656,0.3460334,119978.8,22355.46,6638.707,90710.27,97348.98
22.20032,18.25219,264.6523,0.3335141,0.608968,57.06559,1045.395,1041.195,0.3466662,120279.5,22459.61,6685.044,90860.43,97545.48
22.30032,18.28522,266.4553,0.3319982,0.6100668,56.93788,1047.281,1040.739,0.3472916,120577.4,22562.98,6731.149,91008.82,97739.97
22.40032,18.31735,268.2616,0.3305799,0.6111425,56.81324,1049.128,1040.292,0.347904,120867.7,22663.93,6776.285,91153.09,97929.37
22.50032,18.3504,270.0711,0.3292287,0.6122912,56.68056,1051.1,1039.814,0.3485579,121166.9,22768.14,6822.992,91301.39,98124.38
22.60033,18.38328,271.884,0.3278019,0.6133865,56.55446,1052.98,1039.356,0.3491814,121465.3,22872.24,6869.763,91448.87,98318.63
22.70033,18.41634,273.7001,0.3264121,0.6144559,56.43174,1054.816,1038.909,0.3497902,121765.9,22977.29,6917.085,91597.05,98514.13
22.80033,18.44929,275.5195,0.3250287,0.615542,56.30748,1056.68,1038.454,0.3504085,122065.9,23082.37,6964.534,91744.62,98709.15
22.90033,18.48088,277.3422,0.3237096,0.6166444,56.18175,1058.573,1037.991,0.3510361,122354.3,23183.53,7010.323,91886.05,98896.38
23.00034,18.51398,279.168,0.3223074,0.6176977,56.062,1060.381,1037.547,0.3516357,122657.1,23289.92,7058.594,92034.16,99092.75
23.10034,18.54701,280.9972,0.32097,0.6187533,55.94235,1062.193,1037.102,0.3522366,122959.8,23396.47,7107.061,92181.84,99288.9
23.20034,18.57726,282.8295,0.3196248,0.6198812,55.8149,1064.129,1036.626,0.3528787,123237.6,23494.44,7151.73,92317.03,99468.77
23.30034,18.61071,284.665,0.3183241,0.6209394,55.6957,1065.946,1036.178,0.3534811,123545.3,23603.15,7201.412,92466.4,99667.81
23.40034,18.64229,286.5037,0.3170148,0.6219724,55.5797,1067.719,1035.74,0.3540691,123836.5,23706.2,7248.624,92607.38,99856
23.50035,18.67334,288.3456,0.3156723,0.6230033,55.46426,1069.489,1035.302,0.354656,124123.4,23807.88,7295.316,92745.88,100041.2
23.60035,18.70434,290.1906,0.3143975,0.6240873,55.34324,1071.35,1034.84,0.3552731,124410.4,23909.77,7342.213,92884.07,100226.3
23.70035,18.7359,292.0388,0.3131103,0.6251646,55.22335,1073.199,1034.381,0.3558863,124703.1,24013.87,7390.24,93024.67,100414.9
23.80035,18.76668,293.8901,0.3118248,0.6261657,55.11226,1074.918,1033.953,0.3564562,124989.2,24115.77,7437.362,93161.72,100599.1
23.90036,18.79845,295.7446,0.3106038,0.6272349,54.99396,1076.753,1033.495,0.3570649,125285,24221.33,7486.287,93303.05,100789.3
24.00036,18.83018,297.6021,0.3093098,0.6282619,54.88068,1078.516,1033.055,0.3576495,125581.1,24327.14,7535.449,93444.15,100979.6
24.10036,18.86081,299.4627,0.3080686,0.6292861,54.76802,1080.274,1032.615,0.3582326,125867.5,24429.68,7583.199,93580.29,101163.5
24.20036,18.89081,301.3264,0.3067599,0.6302667,54.66048,1081.958,1032.193,0.3587908,126148.5,24530.46,7630.235,93713.53,101343.8
24.30037,18.92201,303.1931,0.3055367,0.6313165,54.54567,1083.76,1031.741,0.3593884,126441.4,24635.67,7679.453,93852.04,101531.5
24.40037,18.9521,305.063,0.3042828,0.6323185,54.4364,1085.48,1031.309,0.3599588,126724.5,24737.5,7727.199,93985.52,101712.7
24.50037,18.98254,306.9359,0.3030611,0.6333486,54.32439,1087.249,1030.863,0.3605453,127011.4,24840.88,7775.776,94120.45,101896.2
24.60037,19.01289,308.8119,0.3018566,0.6343703,54.21362,1089.002,1030.421,0.3611269,127298.1,24944.34,7824.505,94254.95,102079.5
24.70037,19.04376,310.6908,0.3006598,0.6353545,54.10722,1090.692,1029.994,0.3616871,127590.2,25049.93,7874.348,94391.62,102266
24.80038,19.07287,312.5727,0.2994981,0.636371,53.99763,1092.437,1029.552,0.3622658,127866.3,25149.89,7921.641,94520.47,102442.1
24.90038,19.10233,314.4576,0.2982664,0.6373502,53.89236,1094.118,1029.126,0.3628232,128146.2,25251.39,7969.763,94650.76,102620.5
25.00038,19.13199,316.3455,0.2971038,0.6383986,53.77996,1095.918,1028.669,0.3634201,128428.5,25353.92,8018.478,94781.83,102800.3
25.10038,19.16255,318.2363,0.2959467,0.6393388,53.67945,1097.532,1028.259,0.3639553,128720,25459.96,8068.976,94916.83,102985.8
25.20039,19.19085,320.1301,0.294738,0.6403677,53.56976,1099.298,1027.809,0.364541,128990.5,25558.49,8116.002,95041.74,103157.7
25.30039,19.22018,322.0269,0.293588,0.6413456,53.4658,1100.977,1027.381,0.3650977,129271.4,25660.96,8165.014,95171.13,103336.1
25.40039,19.24898,323.9266,0.2924258,0.6423374,53.36065,1102.679,1026.946,0.3656623,129547.7,25761.94,8213.412,95298.1,103511.5
25.50039,19.27963,325.8292,0.2913389,0.6432743,53.26159,1104.288,1026.535,0.3661956,129842.4,25869.79,8265.214,95433.13,103698.3
25.6004,19.30764,327.7348,0.2901451,0.6442804,53.15549,1106.015,1026.092,0.3667683,130112.3,25968.71,8312.837,95556.49,103869.3
25.7004,19.33714,329.6432,0.2890421,0.6452364,53.05497,1107.656,1025.671,0.3673125,130397.1,26073.24,8363.265,95686.32,104049.6
25.8004,19.36604,331.5546,0.2878777,0.6461618,52.9579,1109.244,1025.263,0.3678393,130676.6,26175.99,8412.94,95813.39,104226.3
25.9004,19.3953,333.4688,0.2868111,0.6471419,52.85537,1110.927,1024.83,0.3683973,130960.2,26280.4,8463.524,95941.98,104405.5
26.0004,19.42412,335.3859,0.2856502,0.648078,52.7577,1112.534,1024.416,0.3689302,131240,26383.58,8513.624,96068.52,104582.1
26.10041,19.45113,337.3059,0.2845677,0.6490653,52.65497,1114.229,1023.979,0.3694922,131502.9,26480.65,8560.85,96187.09,104747.9
26.20041,19.47996,339.2287,0.2834537,0.6500024,52.55772,1115.837,1023.564,0.3700257,131784,26584.59,8611.524,96313.55,104925.1
26.30041,19.50811,341.1543,0.2824107,0.6509671,52.45787,1117.493,1023.135,0.3705748,132058.9,26686.4,8661.266,96436.94,105098.2
26.40041,19.53669,343.0828,0.2813313,0.6519106,52.36046,1119.113,1022.716,0.371112,132338.8,26790.19,8712.079,96562.2,105274.3
26.50042,19.56601,345.0141,0.2802567,0.6528376,52.26501,1120.705,1022.303,0.3716397,132626.3,26897.01,8764.484,96690.56,105455
26.60042,19.59236,346.9482,0.2792121,0.6537645,52.16981,1122.296,1021.89,0.3721673,132885.3,26993.33,8811.838,96805.85,105617.7
26.70042,19.62082,348.885,0.2781148,0.6546758,52.07645,1123.86,1021.483,0.3726862,133165.5,27097.71,8863.255,96930.3,105793.6
26.80042,19.64949,350.8246,0.2770605,0.6556212,51.97984,1125.483,1021.06,0.3732243,133448.5,27203.25,8915.35,97055.59,105970.9
26.90042,19.67674,352.7671,0.2760338,0.6565338,51.88683,1127.05,1020.652,0.3737438,133717.9,27303.88,8965.129,97174.58,106139.7
27.00043,19.70464,354.7122,0.2749259,0.6574171,51.79703,1128.566,1020.256,0.3742467,133994.3,27407.27,9016.371,97296.34,106312.7
27.10043,19.73079,356.6602,0.2738932,0.6583372,51.7037,1130.146,1019.843,0.3747704,134253.9,27504.52,9064.668,97410.4,106475.1
27.20043,19.75902,358.6108,0.2729038,0.6593041,51.60588,1131.805,1019.409,0.3753209,134534.7,27609.83,9117.07,97533.44,106650.5
27.30043,19.78606,360.5642,0.2718724,0.6601898,51.51652,1133.326,1019.011,0.375825,134804.2,27711.07,9167.546,97651.25,106818.8
27.40044,19.81332,362.5204,0.2708542,0.6610892,51.42598,1134.87,1018.605,0.3763371,135076.3,27813.43,9218.685,97769.91,106988.6
27.50044,19.83921,364.4792,0.2698469,0.6619965,51.33488,1136.427,1018.197,0.3768536,135335.3,27911.01,9267.525,97882.54,107150.1
27.60044,19.86697,366.4408,0.2688399,0.6629292,51.24145,1138.029,1017.775,0.3773846,135613.6,28015.95,9320.158,98003.23,107323.4
27.70044,19.89337,368.405,0.2678369,0.6637876,51.15569,1139.502,1017.388,0.3778732,135878.8,28116.11,9370.493,98117.94,107488.4
27.80045,19.92038,370.3719,0.2668105,0.6646836,51.06637,1141.04,1016.982,0.3783833,136150.6,28218.89,9422.24,98235.19,107657.4
27.90045,19.94731,372.3415,0.2658434,0.6655843,50.97681,1142.586,1016.574,0.378896,136422.2,28321.72,9474.124,98352.03,107826.2
28.00045,19.97294,374.3138,0.2648773,0.6664616,50.88978,1144.093,1016.177,0.3793955,136681.1,28419.93,9523.768,98463.18,107986.9
28.10045,19.9994,376.2885,0.2639253,0.6673372,50.80313,1145.596,1015.779,0.3798939,136948.9,28521.62,9575.268,98577.82,108153.1
28.20045,19.98493,378.2648,-0.2710245,0.6671746,50.81921,1145.316,1015.853,0.3798013,137220.4,28550.77,9627.563,98610.59,108238.2
28.30046,19.95706,380.2387,-0.270965,0.6663049,50.9053,1143.823,1016.247,0.3793062,137495.8,28550.77,9680.454,98610.59,108291
28.40046,19.93101,382.2098,-0.2709108,0.6653799,50.99712,1142.235,1016.667,0.3787796,137753.6,28550.77,9729.801,98610.59,108340.4
28.50046,19.90253,384.1783,-0.2708511,0.6644683,51.08781,1140.671,1017.079,0.3782607,138036.1,28550.77,9783.7,98610.59,108394.3
28.60046,19.87577,386.1441,-0.270795,0.6636024,51.17418,1139.184,1017.471,0.3777677,138302.1,28550.77,9834.266,98610.59,108444.9
28.70047,19.8492,388.1071,-0.2707403,0.6626594,51.26846,1137.565,1017.897,0.377231,138566.7,28550.77,9884.406,98610.59,108495
28.80047,19.82184,390.0674,-0.2706835,0.6617565,51.35896,1136.015,1018.305,0.3767169,138839.7,28550.77,9935.979,98610.59,108546.6
28.90047,19.79551,392.0249,-0.2706275,0.6608618,51.44885,1134.479,1018.708,0.3762077,139103,28550.77,9985.531,98610.59,108596.1
29.00047,19.76792,393.9797,-0.2705711,0.6599487,51.54082,1132.912,1019.119,0.3756878,139379.4,28550.77,10037.39,98610.59,108648
29.10048,19.74036,395.9319,-0.2705128,0.6590544,51.63113,1131.377,1019.521,0.3751788,139656,28550.77,10089.11,98610.59,108699.7
29.20048,19.71415,397.8814,-0.2704585,0.6581565,51.72202,1129.835,1019.924,0.3746675,139919.5,28550.77,10138.23,98610.59,108748.8
29.30048,19.68612,399.8282,-0.2704012,0.657233,51.81572,1128.25,1020.339,0.3741419,140202,28550.77,10190.69,98610.59,108801.3
29.40048,19.66055,401.7722,-0.2703471,0.6563978,51.90069,1126.816,1020.713,0.3736664,140460.1,28550.77,10238.48,98610.59,108849.1
29.50048,19.63285,403.7136,-0.2702904,0.6554201,52.00038,1125.138,1021.15,0.3731098,140740.4,28550.77,10290.19,98610.59,108900.8
29.60049,19.60689,405.6522,-0.2702381,0.6545564,52.08867,1123.655,1021.536,0.3726182,141003.5,28550.77,10338.59,98610.59,108949.2
29.70049,19.57958,407.5882,-0.2701798,0.6536778,52.1787,1122.147,1021.928,0.372118,141280.9,28550.77,10389.43,98610.59,109000
29.80049,19.55271,409.5214,-0.2701246,0.6527695,52.27202,1120.588,1022.333,0.3716009,141554.3,28550.77,10439.38,98610.59,109050
29.90049,19.52477,411.452,-0.2700677,0.6518334,52.36842,1118.981,1022.75,0.371068,141839.2,28550.77,10491.26,98610.59,109101.9
30.0005,19.49766,413.3799,-0.2700116,0.6509131,52.46344,1117.401,1023.159,0.3705441,142116.2,28550.77,10541.51,98610.59,109152.1
30.1005,19.4709,415.305,-0.269957,0.6500297,52.55489,1115.884,1023.551,0.3700413,142390.2,28550.77,10591.05,98610.59,109201.6
30.2005,19.44312,417.2274,-0.2698989,0.6491439,52.6468,1114.364,1023.944,0.369537,142675.2,28550.77,10642.41,98610.59,109253
30.3005,19.41678,419.1472,-0.2698469,0.6482328,52.74158,1112.8,1024.348,0.3690183,142945.9,28550.77,10691.03,98610.59,109301.6
30.40051,19.38976,421.0643,-0.2697919,0.6473369,52.835,1111.262,1024.744,0.3685083,143224.1,28550.77,10740.84,98610.59,109351.4
30.50051,19.36314,422.9786,-0.2697366,0.6464207,52.93079,1109.689,1025.149,0.3679867,143498.8,28550.77,10789.86,98610.59,109400.5
30.60051,19.33497,424.8903,-0.2696798,0.645519,53.0253,1108.141,1025.547,0.3674735,143790,28550.77,10841.63,98610.59,109452.2
30.70051,19.30831,426.7992,-0.2696255,0.6446317,53.11853,1106.618,1025.938,0.3669683,144066.3,28550.77,10890.58,98610.59,109501.2
30.80051,19.28184,428.7055,-0.2695706,0.6437152,53.21505,1105.044,1026.341,0.3664466,144341.1,28550.77,10939.12,98610.59,109549.7
30.90052,19.25486,430.6091,-0.2695159,0.6428314,53.30838,1103.527,1026.729,0.3659435,144621.8,28550.77,10988.51,98610.59,109599.1
31.00052,19.22739,432.51,-0.2694617,0.6419581,53.40083,1102.028,1027.113,0.3654463,144908.1,28550.77,11038.74,98610.59,109649.3
31.10052,19.2014,434.4081,-0.2694099,0.641019,53.50049,1100.416,1027.524,0.3649118,145179.5,28550.77,11086.19,98610.59,109696.8
31.20052,19.17485,436.3036,-0.2693557,0.6401287,53.59521,1098.888,1027.914,0.3644049,145457.3,28550.77,11134.59,98610.59,109745.2
31.30053,19.14727,438.1964,-0.2693002,0.6392116,53.69304,1097.313,1028.315,0.3638829,145746.5,28550.77,11184.81,98610.59,109795.4
31.40053,19.11992,440.0865,-0.2692436,0.6383497,53.7852,1095.834,1028.691,0.3633922,146033.8,28550.77,11234.53,98610.59,109845.1
31.50053,19.09336,441.9738,-0.2691903,0.6374142,53.88549,1094.228,1029.099,0.3628597,146313.4,28550.77,11282.74,98610.59,109893.3
31.60053,19.06589,443.8585,-0.2691351,0.6365685,53.97638,1092.776,1029.467,0.3623782,146603.2,28550.77,11332.56,98610.59,109943.2
31.70053,19.0394,445.7405,-0.2690816,0.6356401,54.07639,1091.182,1029.87,0.3618498,146883.1,28550.77,11380.5,98610.59,109991.1
31.80054,19.01309,447.6198,-0.2690299,0.6347523,54.17228,1089.658,1030.255,0.3613444,147161.7,28550.77,11428.06,98610.59,110038.7
31.90054,18.98629,449.4965,-0.2689757,0.6338494,54.27005,1088.108,1030.646,0.3608303,147446.1,28550.77,11476.44,98610.59,110087
32.00054,18.95914,451.3705,-0.2689215,0.6329309,54.36978,1086.531,1031.044,0.3603075,147734.8,28550.77,11525.4,98610.59,110136
32.10054,18.93237,453.2417,-0.2688699,0.6320392,54.46682,1085.001,1031.429,0.3597999,148020,28550.77,11573.59,98610.59,110184.2
32.20055,18.90506,455.1103,-0.2688145,0.6311414,54.56479,1083.459,1031.817,0.3592888,148311.6,28550.77,11622.69,98610.59,110233.3
32.30055,18.87803,456.9762,-0.2687594,0.630255,54.66175,1081.938,1032.199,0.3587842,148600.6,28550.77,11671.19,98610.59,110281.8
32.40055,18.85111,458.8394,-0.2687074,0.6293702,54.75879,1080.419,1032.579,0.3582805,148889.1,28550.77,11719.44,98610.59,110330
32.50055,18.82501,460.6999,-0.2686547,0.6284528,54.85965,1078.844,1032.973,0.3577583,149169.4,28550.77,11766.15,98610.59,110376.8
32.60056,18.79716,462.5576,-0.2686008,0.6275754,54.95637,1077.338,1033.35,0.3572587,149469,28550.77,11815.93,98610.59,110426.5
32.70056,18.76991,464.4128,-0.268546,0.626663,55.05719,1075.771,1033.74,0.3567393,149762.8,28550.77,11864.56,98610.59,110475.2
32.80056,18.74457,466.2652,-0.2684957,0.6257775,55.1553,1074.251,1034.119,0.3562352,150036.6,28550.77,11909.73,98610.59,110520.3
32.90056,18.7171,468.115,-0.2684458,0.624882,55.25476,1072.714,1034.501,0.3557255,150333.9,28550.77,11958.62,98610.59,110569.2
33.00056,18.68978,469.962,-0.2683875,0.6239641,55.35699,1071.138,1034.893,0.3552029,150630.2,28550.77,12007.16,98610.59,110617.8
33.10057,18.66304,471.8064,-0.2683361,0.6230736,55.4564,1069.61,1035.272,0.354696,150920.8,28550.77,12054.61,98610.59,110665.2
33.20057,18.63622,473.6481,-0.268282,0.6221775,55.5567,1068.071,1035.653,0.3541859,151213,28550.77,12102.15,98610.59,110712.7
33.30057,18.60936,475.4872,-0.2682296,0.6212919,55.65608,1066.551,1036.028,0.3536817,151506,28550.77,12149.67,98610.59,110760.3
33.40057,18.58259,477.3235,-0.2681766,0.6204031,55.75607,1065.025,1036.405,0.3531758,151798.7,28550.77,12196.96,98610.59,110807.6
33.50058,18.55556,479.1572,-0.2681238,0.6195261,55.85498,1063.52,1036.776,0.3526765,152094.8,28550.77,12244.66,98610.59,110855.3
33.60058,18.52992,480.9882,-0.2680747,0.6186008,55.95962,1061.931,1037.167,0.3521498,152376.3,28550.77,12289.83,98610.59,110900.4
33.70058,18.50189,482.8165,-0.2680207,0.6177292,56.05843,1060.435,1037.534,0.3516536,152684.6,28550.77,12339.14,98610.59,110949.7
33.80058,18.47622,484.6421,-0.2679706,0.6168188,56.1619,1058.872,1037.917,0.3511353,152967.5,28550.77,12384.23,98610.59,110994.8
33.90059,18.44938,486.4651,-0.2679178,0.6159241,56.26385,1057.336,1038.293,0.3506261,153263.9,28550.77,12431.32,98610.59,111041.9
34.00059,18.42222,488.2853,-0.2678652,0.6150103,56.36826,1055.768,1038.677,0.3501058,153564.5,28550.77,12478.9,98610.59,111089.5
34.10059,18.39529,490.1029,-0.2678127,0.6141207,56.47017,1054.24,1039.049,0.3495994,153863,28550.77,12525.99,98610.59,111136.6
34.20059,18.36795,491.9177,-0.2677592,0.6132601,56.569,1052.763,1039.409,0.3491095,154166.7,28550.77,12573.74,98610.59,111184.3
34.30059,18.34118,493.7299,-0.267709,0.6123623,56.67237,1051.222,1039.784,0.3485984,154464.9,28550.77,12620.43,98610.59,111231
34.4006,18.31462,495.5395,-0.2676585,0.6114578,56.77677,1049.669,1040.161,0.3480835,154761.1,28550.77,12666.68,98610.59,111277.3
34.5006,18.28787,497.3463,-0.2676068,0.6105859,56.87769,1048.172,1040.524,0.3475871,155060.1,28550.77,12713.19,98610.59,111323.8
34.6006,18.26086,499.1506,-0.2675545,0.6096708,56.98387,1046.601,1040.904,0.3470662,155362.6,28550.77,12760.09,98610.59,111370.7
34.7006,18.23394,500.9615,-0.2675023,0.6087773,57.08781,1045.068,1041.274,0.3465575,155664.8,28550.77,12806.76,98610.59,111417.4
34.80061,18.20742,502.7839,-0.2674512,0.6078873,57.19162,1043.54,1041.643,0.3460509,155963,28550.77,12852.68,98610.59,111463.3
34.90061,18.18088,504.6037,-0.267401,0.6069925,57.29625,1042.004,1042.012,0.3455416,156262.1,28550.77,12898.56,98610.59,111509.1
35.00061,18.15495,506.4207,-0.2673518,0.6060942,57.40158,1040.462,1042.383,0.3450302,156554.9,28550.77,12943.32,98610.59,111553.9
35.10061,18.12827,508.2351,-0.2673011,0.6051979,57.50693,1038.923,1042.752,0.34452,156856.7,28550.77,12989.31,98610.59,111599.9
35.20061,18.10056,510.0469,-0.2672464,0.6043122,57.61132,1037.403,1043.116,0.3440157,157170.8,28550.77,13037,98610.59,111647.6
35.30062,18.07455,511.8559,-0.2671979,0.6034287,57.71572,1035.886,1043.479,0.3435129,157466.3,28550.77,13081.71,98610.59,111692.3
35.40062,18.04679,513.6624,-0.2671444,0.6025685,57.81762,1034.409,1043.831,0.3430231,157782.4,28550.77,13129.35,98610.59,111739.9
35.50062,18.02169,515.466,-0.267098,0.6016265,57.92952,1032.792,1044.216,0.3424868,158068.6,28550.77,13172.35,98610.59,111782.9
35.60062,17.9941,517.267,-0.2670449,0.6007729,58.03117,1031.327,1044.564,0.3420009,158383.9,28550.77,13219.56,98610.59,111830.2
35.70063,17.96753,519.0653,-0.2669953,0.59988,58.13779,1029.794,1044.928,0.3414926,158688.1,28550.77,13264.95,98610.59,111875.5
35.80063,17.94057,520.861,-0.2669437,0.5989993,58.24322,1028.282,1045.286,0.3409913,158997.5,28550.77,13310.94,98610.59,111921.5
35.90063,17.91429,522.6541,-0.2668943,0.5980964,58.35159,1026.732,1045.652,0.3404772,159299.8,28550.77,13355.72,98610.59,111966.3
36.00063,17.88819,524.4443,-0.2668458,0.5971768,58.46225,1025.153,1046.024,0.3399538,159600.4,28550.77,13400.11,98610.59,112010.7
36.10064,17.86034,526.2321,-0.2667926,0.5962998,58.56807,1023.648,1046.379,0.3394546,159921.9,28550.77,13447.41,98610.59,112058
36.20064,17.83486,528.017,-0.2667455,0.5953867,58.67854,1022.081,1046.747,0.3389347,160216.7,28550.77,13490.62,98610.59,112101.2
36.30064,17.80712,529.7993,-0.2666914,0.5945152,58.78425,1020.584,1047.098,0.3384386,160538.3,28550.77,13537.59,98610.59,112148.2
36.40064,17.78081,531.579,-0.2666434,0.5936239,58.89266,1019.054,1047.456,0.3379312,160843.8,28550.77,13582.08,98610.59,112192.7
36.50064,17.7536,533.356,-0.2665926,0.5927576,58.99829,1017.567,1047.804,0.3374381,161160.5,28550.77,13628.02,98610.59,112238.6
36.60065,17.72691,535.1303,-0.2665423,0.5918478,59.10951,1016.005,1048.168,0.3369201,161471.8,28550.77,13673.01,98610.59,112283.6
36.70065,17.70012,536.9019,-0.2664926,0.5910059,59.21272,1014.56,1048.504,0.3364409,161784.9,28550.77,13718.1,98610.59,112328.7
36.80065,17.67339,538.6708,-0.2664423,0.5900536,59.32976,1012.925,1048.884,0.3358988,162097.8,28550.77,13763.01,98610.59,112373.6
36.90065,17.64816,540.4372,-0.2663961,0.5892065,59.43415,1011.471,1049.221,0.3354166,162393.8,28550.77,13805.35,98610.59,112415.9
37.00066,17.62015,542.2009,-0.2663435,0.5882728,59.54951,1009.868,1049.592,0.334885,162723.2,28550.77,13852.29,98610.59,112462.9
37.10066,17.59405,543.9619,-0.2662953,0.5873908,59.65879,1008.354,1049.941,0.334383,163030.7,28550.77,13895.96,98610.59,112506.6
37.20066,17.56723,545.7202,-0.2662457,0.5864904,59.77064,1006.808,1050.297,0.3338703,163347.2,28550.77,13940.75,98610.59,112551.3
37.30066,17.54114,547.4759,-0.2661972,0.585679,59.87169,1005.416,1050.617,0.3334084,163655.9,28550.77,13984.28,98610.59,112594.9
37.40067,17.51475,549.2289,-0.2661496,0.5847638,59.98597,1003.845,1050.978,0.3328875,163968.7,28550.77,14028.22,98610.59,112638.8
37.50067,17.48771,550.9792,-0.2660982,0.5838216,60.10395,1002.227,1051.348,0.3323511,164289.9,28550.77,14073.19,98610.59,112683.8
37.60067,17.46175,552.727,-0.2660512,0.5829801,60.20959,1000.783,1051.678,0.331872,164598.8,28550.77,14116.29,98610.59,112726.9
37.70067,17.43498,554.472,-0.2660024,0.5820717,60.32394,999.2231,1052.033,0.3313549,164918,28550.77,14160.67,98610.59,112771.3
37.80067,17.40737,556.2144,-0.2659513,0.5811608,60.43891,997.6594,1052.389,0.3308364,165248,28550.77,14206.38,98610.59,112817
37.90068,17.38076,557.954,-0.2659015,0.5802726,60.55132,996.1346,1052.735,0.3303308,165566.6,28550.77,14250.34,98610.59,112860.9
38.00068,17.35393,559.6911,-0.2658525,0.5794107,60.6607,994.655,1053.07,0.3298401,165888.5,28550.77,14294.62,98610.59,112905.2
38.10068,17.32896,561.4255,-0.2658076,0.5785045,60.776,993.0994,1053.422,0.3293242,166188.8,28550.77,14335.77,98610.59,112946.4
