Time,Speed,Distance,acceleration,force,torque,rpm,power,efficency,EnergyIn,EnergyUseful,lost to drag,lost to electric effects,EnergyLost
36.50064,17.74321,533.3481,-0.2665719,0.5923728,59.0453,1016.907,1047.958,0.337219,161136.9,28535.94,13628.06,98539.68,112167.7
36.60065,17.7165,535.1214,-0.266522,0.5915046,59.15156,1015.416,1048.305,0.3367248,161448.6,28535.94,13673.06,98539.68,112212.7
36.70065,17.69121,536.892,-0.2664759,0.5906051,59.26193,1013.872,1048.664,0.3362128,161744.3,28535.94,13715.58,98539.68,112255.3
36.80065,17.66387,538.66,-0.2664251,0.589752,59.3669,1012.408,1049.004,0.3357271,162064.7,28535.94,13761.51,98539.68,112301.2
36.90065,17.63743,540.4253,-0.2663747,0.5888458,59.47867,1010.852,1049.364,0.3352112,162375.2,28535.94,13805.85,98539.68,112345.5
37.00066,17.60998,542.1879,-0.2663236,0.5879527,59.58913,1009.319,1049.719,0.3347028,162698.2,28535.94,13851.82,98539.68,112391.5
37.10066,17.58432,543.9479,-0.2662771,0.5870631,59.69947,1007.792,1050.071,0.3341964,163000.7,28535.94,13894.71,98539.68,112434.4
37.20066,17.55756,545.7053,-0.2662276,0.5861604,59.81171,1006.242,1050.427,0.3336824,163316.9,28535.94,13939.4,98539.68,112479.1
37.30066,17.53082,547.4599,-0.2661776,0.5852676,59.92303,1004.709,1050.779,0.3331742,163633.4,28535.94,13983.97,98539.68,112523.7
37.40067,17.50493,549.2119,-0.26613,0.5843896,60.03279,1003.202,1051.125,0.3326744,163940.5,28535.94,14027.06,98539.68,112566.7
37.50067,17.47738,550.9612,-0.2660792,0.5835091,60.14315,1001.691,1051.471,0.3321732,164268,28535.94,14072.85,98539.68,112612.5
37.60067,17.45038,552.7079,-0.26603,0.5826241,60.25437,1000.171,1051.817,0.3316693,164589.6,28535.94,14117.65,98539.68,112657.3
37.70067,17.42439,554.4518,-0.2659816,0.5817134,60.36913,998.608,1052.173,0.3311509,164899.8,28535.94,14160.71,98539.68,112700.4
37.80067,17.39722,556.1932,-0.2659316,0.5808277,60.48104,997.0875,1052.519,0.3306467,165224.8,28535.94,14205.67,98539.68,112745.4
37.90068,17.37183,557.9319,-0.2658863,0.5799643,60.59041,995.6054,1052.855,0.3301553,165529.1,28535.94,14247.61,98539.68,112787.3
38.00068,17.34373,559.668,-0.2658348,0.5790831,60.70234,994.0927,1053.197,0.3296536,165866.5,28535.94,14293.96,98539.68,112833.6
38.10068,17.31803,561.4014,-0.2657876,0.5781873,60.81643,992.5549,1053.544,0.3291437,166175.7,28535.94,14336.27,98539.68,112875.9
38.20068,17.29085,563.1321,-0.265738,0.5772729,60.93321,990.9851,1053.898,0.3286231,166503.4,28535.94,14380.96,98539.68,112920.6
38.30069,17.26522,564.8602,-0.2656911,0.5764131,61.0433,989.5092,1054.23,0.3281337,166813.1,28535.94,14423.04,98539.68,112962.7
38.40069,17.23875,566.5856,-0.2656442,0.5755319,61.15643,987.9965,1054.569,0.327632,167133.7,28535.94,14466.43,98539.68,113006.1
38.50069,17.21196,568.3083,-0.2655941,0.5746542,61.26942,986.4897,1054.906,0.3271324,167458.6,28535.94,14510.27,98539.68,113049.9
38.60069,17.1853,570.0284,-0.2655462,0.5737641,61.38432,984.9617,1055.247,0.3266256,167782.7,28535.94,14553.83,98539.68,113093.5
38.7007,17.15843,571.7459,-0.2654977,0.572848,61.50289,983.389,1055.597,0.3261041,168110,28535.94,14597.67,98539.68,113137.4
38.8007,17.13219,573.4606,-0.2654501,0.5719707,61.61674,981.8831,1055.932,0.3256048,168430.2,28535.94,14640.41,98539.68,113180.1
38.9007,17.10484,575.1728,-0.2654026,0.571109,61.72887,980.4038,1056.26,0.3251142,168764.8,28535.94,14684.9,98539.68,113224.6
39.0007,17.07985,576.8822,-0.2653567,0.5701962,61.84798,978.8368,1056.606,0.3245946,169071.1,28535.94,14725.49,98539.68,113265.2
39.1007,17.05225,578.5892,-0.2653071,0.5693257,61.96186,977.3425,1056.936,0.324099,169410.1,28535.94,14770.25,98539.68,113309.9
39.20071,17.02602,580.2935,-0.2652608,0.5684508,62.07663,975.8406,1057.266,0.323601,169732.8,28535.94,14812.71,98539.68,113352.4
39.30071,16.99963,581.9951,-0.2652121,0.5675552,62.19444,974.3031,1057.604,0.3230911,170058.3,28535.94,14855.37,98539.68,113395
39.40071,16.97203,583.6938,-0.2651629,0.566642,62.31489,972.7355,1057.947,0.3225713,170399.3,28535.94,14899.91,98539.68,113439.6
39.50071,16.94564,585.3901,-0.265116,0.5657619,62.4313,971.2246,1058.277,0.3220703,170726.1,28535.94,14942.42,98539.68,113482.1
39.60072,16.91952,587.0837,-0.2650697,0.5648982,62.54584,969.7419,1058.6,0.3215786,171050.3,28535.94,14984.45,98539.68,113524.1
39.70072,16.89275,588.7746,-0.2650218,0.5640161,62.66314,968.2277,1058.929,0.3210765,171383.1,28535.94,15027.45,98539.68,113567.1
39.80072,16.86668,590.4629,-0.2649764,0.5631269,62.7817,966.7012,1059.26,0.3205703,171707.9,28535.94,15069.26,98539.68,113608.9
39.90072,16.84031,592.1485,-0.2649285,0.5622492,62.89904,965.1945,1059.586,0.3200706,172037.2,28535.94,15111.51,98539.68,113651.2
40.00072,16.81508,593.8315,-0.2648866,0.5613705,63.01685,963.686,1059.911,0.3195704,172352.8,28535.94,15151.84,98539.68,113691.5
40.10073,16.78825,595.5119,-0.2648385,0.5604804,63.13652,962.1579,1060.24,0.3190636,172689.1,28535.94,15194.66,98539.68,113734.3
40.20073,16.7615,597.1896,-0.26479,0.5596204,63.25242,960.6817,1060.557,0.3185741,173025.1,28535.94,15237.3,98539.68,113777
40.30073,16.73399,598.8646,-0.2647413,0.5586849,63.37886,959.0758,1060.901,0.3180416,173371.4,28535.94,15281.08,98539.68,113820.8
40.40073,16.70871,600.5369,-0.2646981,0.5578067,63.49791,957.5681,1061.223,0.3175416,173690.3,28535.94,15321.24,98539.68,113860.9
40.50074,16.68151,602.2066,-0.2646481,0.5569397,63.61573,956.0799,1061.539,0.3170481,174034,28535.94,15364.38,98539.68,113904.1
40.60074,16.65457,603.8737,-0.2646016,0.5560304,63.73966,954.5188,1061.871,0.3165304,174375.3,28535.94,15407.04,98539.68,113946.7
40.70074,16.62926,605.5381,-0.2645571,0.5551813,63.85569,953.0613,1062.179,0.3160471,174696.5,28535.94,15447.07,98539.68,113986.8
40.80074,16.60209,607.1999,-0.2645099,0.5542681,63.98084,951.4935,1062.51,0.3155272,175042.1,28535.94,15489.96,98539.68,114029.6
40.90075,16.57515,608.8591,-0.2644626,0.5533937,64.10099,949.9926,1062.826,0.3150295,175385.5,28535.94,15532.43,98539.68,114072.1
41.00075,16.54888,610.5156,-0.2644171,0.5525234,64.2209,948.4986,1063.14,0.3145341,175721,28535.94,15573.76,98539.68,114113.4
41.10075,16.52331,612.1695,-0.2643742,0.5516444,64.34235,946.9896,1063.456,0.3140337,176048.2,28535.94,15613.93,98539.68,114153.6
41.20075,16.49571,613.8207,-0.2643246,0.5507614,64.46469,945.4737,1063.772,0.3135309,176402.3,28535.94,15657.23,98539.68,114196.9
41.30075,16.47018,615.4692,-0.2642804,0.5499027,64.58398,943.9997,1064.079,0.3130422,176730.3,28535.94,15697.21,98539.68,114236.9
41.40076,16.44408,617.1152,-0.2642357,0.5489777,64.71284,942.4118,1064.409,0.3125156,177066.5,28535.94,15738.03,98539.68,114277.7
41.50076,16.41743,618.7585,-0.2641906,0.5481008,64.83535,940.9064,1064.721,0.3120164,177410.3,28535.94,15779.62,98539.68,114319.3
41.60076,16.39043,620.3992,-0.2641414,0.547236,64.9565,939.4219,1065.027,0.3115241,177759.5,28535.94,15821.71,98539.68,114361.4
41.70076,16.36489,622.0373,-0.2640985,0.5463412,65.08219,937.8858,1065.343,0.3110147,178090.4,28535.94,15861.45,98539.68,114401.1
41.80077,16.33711,623.6726,-0.2640499,0.5454733,65.20444,936.3959,1065.649,0.3105206,178451.1,28535.94,15904.6,98539.68,114444.3
41.90077,16.31059,625.3054,-0.2640039,0.5445933,65.32874,934.8853,1065.958,0.3100197,178796.3,28535.94,15945.73,98539.68,114485.4
42.00077,16.28595,626.9354,-0.2639624,0.5437039,65.45473,933.3583,1066.269,0.3095133,179117.5,28535.94,15983.89,98539.68,114523.6
42.10077,16.25822,628.5629,-0.2639142,0.5428224,65.57993,931.8451,1066.577,0.3090115,179479.8,28535.94,16026.76,98539.68,114566.4
42.20078,16.23196,630.1877,-0.26387,0.5419254,65.7077,930.3053,1066.889,0.3085009,179823.7,28535.94,16067.29,98539.68,114607
42.30078,16.20531,631.8098,-0.2638244,0.5410817,65.82822,928.8569,1067.181,0.3080206,180173.4,28535.94,16108.36,98539.68,114648
42.40078,16.18012,633.4293,-0.2637809,0.5401826,65.95698,927.3135,1067.492,0.3075088,180504.6,28535.94,16147.12,98539.68,114686.8
42.50078,16.15278,635.0463,-0.2637356,0.5393036,66.08322,925.8046,1067.795,0.3070084,180864.9,28535.94,16189.11,98539.68,114728.8
42.60078,16.12672,636.6605,-0.2636912,0.538435,66.20832,924.3135,1068.093,0.3065139,181209,28535.94,16229.08,98539.68,114768.8
42.70079,16.09965,638.272,-0.2636454,0.5375203,66.34044,922.7433,1068.407,0.3059933,181567.2,28535.94,16270.52,98539.68,114810.2
42.80079,16.07458,639.881,-0.2636025,0.5366694,66.46369,921.2825,1068.697,0.3055089,181899.6,28535.94,16308.84,98539.68,114848.5
42.90079,16.04841,641.4873,-0.2635586,0.5357577,66.59612,919.7173,1069.007,0.3049898,182247.4,28535.94,16348.79,98539.68,114888.5
43.00079,16.02173,643.0911,-0.2635134,0.5349396,66.71528,918.3129,1069.285,0.3045241,182602.5,28535.94,16389.43,98539.68,114929.1
43.1008,15.99494,644.6921,-0.2634677,0.534012,66.85075,916.7206,1069.598,0.303996,182960,28535.94,16430.19,98539.68,114969.9
43.2008,15.96839,646.2905,-0.2634239,0.5331306,66.97985,915.2075,1069.895,0.3034943,183314.9,28535.94,16470.5,98539.68,115010.2
